상품ID,카테고리명,상품명,가격,Image URL,부가_설명
785808,밀란,[550만원딜 특가]퓨어화이트&글램모던&무드 부엌+욕실+수납 3PKG,5519660,https://image.hanssem.com/hsimg/gds/1050/785/785808_A1.jpg?v=20250919160726,"키친, 바스, 수납 3PKG  한샘이 제안하는 패키지 솔루션으로 우리집에서 꼭 필요한 공간만 바꾸고 확 달라진 우리집을 경험하세요.  밀란100 퓨어화이트 가장 기본적인 부엌 이미지를 연출하기 좋은 스타일. 순백색의 화이트 컬러로 어떤 인테리어에도 잘 어울리는 도어입니다.  소비자들이 선호하는 BEST 컬러 깨끗하고 세련된 화이트 부엌은 공간을 더욱 밝고 넓어 보이게 하며, 어떤 스타일의 인테리어에도 자연스럽게 어울립니다. 심플하면서도 현대적인 감각을 살려 우리집의 중심을 완성하세요.  편리하게 관리할 수 있는 유광 도어 펄이 없는 유광 도어로 세련된 광택을 제공하여 공간을 더욱 고급스럽게 연출합니다. 매끄러운 표면 덕분에 먼지나 오염물질이 잘 붙지 않아 쉽게 청결을 유지할 수 있어 관리가 편리합니다.  유로3 글램모던 통일감 있는 톤 온 톤 그레이 스타일의 편안한 모던 스타일 욕실. 모션센서를 이용한 LED 삼면경 안에서 새로운 나의 모습을 만나보세요.  욕실 전면을 환하게 빛내는 LED 삼면경 상부장 하부 모션센서를 이용하여 별도 스위치 없이 ON/OFF할 수 있고, 가벼운 손동작으로 제어가 가능합니다. 따뜻한 색온도로 아름다운 분위기를 연출합니다.  컴팩트한 디자인의 글램모던 하부장 컴팩트 보드를 이용하여 도어와 상판재질에 통일감을 주어 군더더기 없는 디자인을 선보입니다. 수건걸이형 상판으로 편리함까지 더한 하부장입니다. *하부장은 세트 연출컷으로, 상담 후 추가 결제 가능합니다.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 물에 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다.  베이직 무드 붙박이장 화이트, 베이지 어떤 공간에도 잘 어울리며, 플랫한 디자인의 부드러운 컬러감이 돋보이는 베이직 무드 붙박이장을 만나보세요.  화사한 무드 화이트 컬러 어떠한 인테리어에도 잘 어울리는 무드 화이트 컬러는 공간을 은은하고 화사하게 밝혀줍니다.  따뜻한 무드 베이지 컬러 차분하면서 따뜻한 무드 베이지 컬러는 공간에 온기를 더해주며 훈훈한 인테리어로 연출해 줍니다.  돌출 없는 플랫한 디자인 손잡이가 밖으로 노출 되지 않는 빗각 디자인으로, 벽면과 일체감 있게 어우러지는 모던한 형태입니다.  붙박이장은 단연, 한샘입니다.  안심하고, 옷을 걸 수 있도록 최대 28kg까지 버틸 수 있는 두꺼운 옷걸이 봉을 사용하여 안전성을 높였습니다.  문제없이, 10년을 열고 닫도록 하루 최소 10번은 열고 닫는 문, 45,000번의 개폐 테스트를 통과한 고품질 힌지를 사용하였습니다.  무거워도, 변형과 휘어짐이 없도록 일반적인 자재보다 두꺼운 자재 사용으로 안정감 있고 견고한 제품을 만듭니다.  걱정 없이, 오염과 긁힘에 강하도록 도어 표면자재에 대한 유해성과 물성 테스트를 통과하였습니다.  독보적인 시공력 무려 4-6시간이 소요되는 붙박이장 시공은 높은 수준의 전문성이 요구되며, 시공 품질이 곧 제품의 완성도가 됩니다.  이전 설치 서비스 이사할 때 공간 크기나 가구 배치가 달라져도, 기존 가구를 버리거나 다른 가구를 새로 구매하실 필요가 없습니다. 이전 설치에 대한 고민도 간편하게 해결하세요. * 한샘 이동시공 센터 1522-0468로 문의해 주시면, 가능 여부 및 비용에 대한 정확한 안내를 도와드리겠습니다.  평생 가는 AS 서비스 브랜드를 구매하시는 이유, 간편하고 신뢰도 높은 업계 최고의 AS를 평생 받으실 수 있습니다. 국내 어디든 전문 기사님이 찾아가는 서비스를 경험하세요.  유해물질 걱정 없는 친환경 자재 E0 시공 매일 쓰는 우리 집 가구, 자재등급부터 꼭 따져보세요. 한샘은 전 제품 유해물질 없는 친환경자재 E0만 사용합니다.  쉽게 녹슬지 않아 관리가 쉬워지는 편리성 한샘 바스는 내부 자재, 접착제, 부속 자재까지 E0 등급의 소재를 적용합니다.  원자재 자체가 튼튼하고 충격에 강한 안정성 대리석/유리 강도 테스트를 진행해 충격에 의한 안정성을 검증한 한샘 바스입니다."
1068849,상품기기,키친바흐 사일런트 클린엠보 싱크볼 CGD86SE,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068849_A1.jpg?v=20240808104342,"싱크 키친바흐 사일런트 클린엠보 싱크볼  고급 스테인리스에 코팅하여 보이지 않는 공간까지 청결을 유지하며, 싱크볼에 부착된 방음 패드는 세척 시 발생하는 소음을 줄여줍니다. 또한, 특수엠보 가공이 되어 스크래치가 눈에 띄지 않아 항상 새것처럼 보이게 합니다."
1068865,상품기기,아메리칸스탠다드 입수전 ARCO 크롬,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068865_A1.jpg?v=20250822142414,수전 아메리칸스탠다드 입수전 ARCO 크롬  40년 역사를 가진 위생 도기 브랜드 American Standard의 수전입니다. 핸들에 에코카트리지가 적용되어 수온 변경 시 불필요한 온수 사용을 조절합니다.
1068773,상판,테라조크림,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068773_A1.jpg?v=20241129085642,MMA 상판 NEW 테라조크림  대리석의 미세한 입자나 분말을 합성 수지와 혼합하여 만들어진 인조대리석 상판으로 유지 관리가 용이하며 합리적인 가격대로 가장 널리 사용 되고 있는 부엌 상판입니다. 다양한 컬러 베이스에 대리석 입자 위주의 패턴은 상판의 깊이감과 입체감을 더해주고 한샘에서만 볼 수 있는 테라조 패턴이 특징입니다.
1068832,상품기기,인덕션 쿡탑3구,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068832_A1.jpg?v=20240808104342,쿡탑 한샘 하이브리드 쿡탑 3구  블랙유리 상판의 기본 3구 형태를 갖춘 하이브리드 쿡탑 입니다.
1074497,상품기기,그로헤 에센스 프로피 입수전 / 무광,견적상담,https://image.hanssem.com/hsimg/gds/1050/1074/1074497_A1.jpg?v=20250822143302,"수전 그로헤 에센스 프로피 입수전 (무광)  고품질과 혁신적인 기술을 자랑하는 독일 브랜드, GROHE 수전입니다. 독일 본사를 둔 GROHE는 세계 프리미엄 수전 시장을 선도하며, 최고 품질의 제품을 생산하는 세계 최대 단일 브랜드 제조업체입니다. 주방 수전, 욕실, 샤워기 및 위생 제품 분야에서 리딩 브랜드로 자리 잡고 있습니다."
785810,유로,[550만원딜 특가]유로화이트&리버화이트 부엌+바스 2PKG,5505600,https://image.hanssem.com/hsimg/gds/1050/785/785810_A1.jpg?v=20250919155904,"키친,바스 2PKG  한샘이 제안하는 패키지 솔루션으로 우리집에서 꼭 필요한 공간만 바꾸고 확 달라진 우리집을 경험하세요.  유로300 유로 광택감이 살아있어 깔끔한 무드가 돋보이는 스타일로 유로를 대표하는 스탠다드 모델입니다.  맑은 광택감의 화사한 유광 주방 은은한 진주펄이 더해져 유리와 같은 광택감이 감도는 유로 화이트 도어  쉬운 유지 관리 오염물이 쉽게 착색되지 않아 유지관리가 쉬운 유광 코팅 표면  밀란3 리버화이트 오랜 시간이 지나도 지루하지 않고 유행에 민감하지 않은 자연스러운 욕실 공간을 만나보세요.  컴팩트한 원도어 슬라이딩장 수납 문제를 깔끔하게 해결해 주는 원도어 슬라이딩장. 슬라이딩장은 여닫이형에 비해 아이들도 쉽게 사용할 수 있습니다. 도어 개폐 시 차지하는 공간도 적어 소형 욕실 공간에 실용적입니다.  오랫동안 사랑받을 리얼 스톤 디자인 마감재 끊임없이 이어지는 자연스러운 마블 패턴이 욕실 공간을 더욱 시원하고 넓어 보이게 연출해 줍니다.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 물에 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다.  유해물질 걱정 없는 친환경 자재 E0 시공 매일 쓰는 우리 집 가구, 자재등급부터 꼭 따져보세요. 한샘은 전 제품 유해물질 없는 친환경자재 E0만 사용합니다.  쉽게 녹슬지 않아 관리가 쉬워지는 편리성 한샘 바스는 내부 자재, 접착제, 부속 자재까지 E0 등급의 소재를 적용합니다.  원자재 자체가 튼튼하고 충격에 강한 안정성 대리석/유리 강도 테스트를 진행해 충격에 의한 안정성을 검증한 한샘 바스입니다."
1068762,상판,애쉬콘크리트 (matt),견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068762_A1.jpg?v=20241129084622,"E-STONE 상판 애쉬콘크리트 (matt)  석영(Quartz)이 주원료인 엔지니어드스톤 상판은 내오염성, 내열성, 내구성, 내스크래치성 등 부엌 상판에 요구되는 품질 수준을 만족하며 부엌을 더 청결하고 안전한 공간으로 만들어 줍니다. 또한 자연석에 가까운 리얼한 텍스처와 패턴은 부엌 가구와 더불어 풍부한 무드를 완성합니다."
1068868,상품기기,콜러 입수전 ELATE 일레이트 크롬,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068868_A1.jpg?v=20250822142655,수전 콜러 입수전 일레이트 크롬  140년 역사를 가진 주방/욕실 브랜드 콜러 수전입니다. 시대를 앞서는 독특한 디자인이 특징이며 특수 표면 처리를 하여 광택이 뛰어납니다. 또한 내구성인 강한 핸들 카트리지를 사용 합니다.
1068785,상판,쿠키베이지,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068785_A1.jpg?v=20241129090456,MMA 상판 쿠키베이지  대리석의 미세한 입자나 분말을 합성 수지와 혼합하여 만들어진 인조대리석 상판으로 유지 관리가 용이하며 합리적인 가격대로 가장 널리 사용 되고 있는 부엌 상판입니다. 다양한 컬러 베이스에 대리석 입자 위주의 패턴은 상판의 깊이감과 입체감을 더해줍니다.
822610,유로,[특가~9/29]유로300 오리진 내추럴오크,3366800,https://image.hanssem.com/hsimg/gds/1050/822/822610_A1.jpg?v=20250919155532,"유로300 오리진  천연 소재의 리얼함을 그대로 담은 내추럴 스타일. 고해상도의 우드패턴과 자연스러운 스톤 패턴으로 편안한 분위기를 연출해보세요.  천연 소재의 리얼함을 그대로 담은 오크와 월넛 도어 오크와 월넛의 리얼한 나무결을 고해상으로 담아, 손에 닿는 섬세한 촉각까지 재현한 우드 도어 3종  상판과의 자연스러운 매칭, 칼리고와 비앙코 자연스러운 세라믹 패턴과 화려한 칼라카타 패턴으로 상판과의 자연스러운 연결이 가능한 스톤도어 2종  시그니처 페어 붙박이장과 함께 완성하는 애쉬 월넛 인테리어 한 층 깊은 무드를 더해 줄 시그니처 페어 패키지  유해물질 걱정 없는 친환경 자재 E0 시공 매일 쓰는 우리 집 가구, 자재등급부터 꼭 따져보세요. 한샘은 전 제품 유해물질 없는 친환경자재 E0만 사용합니다.  품질 인증 받은 자재인지 꼭! 확인하세요 업계 유일, 국제 기준(KOLAS)에 부합하는 한샘 품질 연구소의 테스트를 거쳐 내구성과 품질을 보장합니다."
1108152,상품기기,인덕션 쿡탑 3구 WH,견적상담,https://image.hanssem.com/hsimg/gds/1050/1108/1108152_A1.jpg?v=20250528142423,"한샘 인덕션 쿡탑 3구 WH  강력한 화력으로 짧아진 조리 시간, 간편한 청소와 관리로 여유로운 조리 공간을 만들어 드립니다.  변색 걱정 없이 오래도록 깔끔한 조리 공간 오염, 스크래치에 강한 고품격 세라믹 글라스로 음식이 흘러 넘치거나 묻어도 행주로 닦아 간편하게 청소할 수 있습니다.  한 번에 많은 요리도 빠르게 준비할 수 있는 고화력 부스터 총 3300W의 강력한 화력으로 하이라이트보다 3배 빠르게 요리가 가능해 답답한 시간을 줄여줍니다.  누구나 쉽게 사용할 수 있는 직관적인 슬라이딩 조작 방식 슬라이딩 바를 좌우로 밀거나 터치하여 3개의 화구를 개별적으로 조절할 수 있습니다.  3중 안전 장치 시스템으로 보다 안전하게 과열보호, 조리용기 감지, 전원 자동 꺼짐 3중 안전 장치 시스템으로 안전하게 사용하세요.  한샘이 책임지는 진정한 All-in-One 시스템 부엌, 기기 따로 상담하고 선택하기 어려웠죠. 이제 한샘이 상담, 구매, 설치, AS까지 처음부터 끝까지 책임지고 안내해 드립니다.  설치 프로세스 쿡탑을 설치하기 전, 다음 사항을 확인하세요. - 세대 전기용량을 확인 및 220V 접지콘센트 연결가능 여부. - 조리대 표면은 수평을 이루며, 내열성 재질로 이루어져 있음. - 쿡탑 하부에 오븐이나 식기세척기를 설치할 수 없음. - 쿡탑 주변 벽면은 내열성 및 청소가 용이한 마감재로 되어있음. 예) 세라믹타일  * 후드 배기관 삽입 구조가 적용된 한샘 전용장 설치를 기준으로 합니다. * 자세한 내용은 제품 사용설명서를 참고해주세요.  설치 가이드 및 확인사항  쿡탑을 설치하기 전, 다음 사항을 확인하세요. - 멀티코드로 연장하여 사용할 경우, 16A(암페어) 이상의 규격을 사용. - 전원 케이블이 상부/밑장 문이나 서랍과 간섭을 일으키지 않음. - 하부장 외부에서 쿡탑 빌트인 하단면 까지 통풍이 적절하게 이루어짐. - 사용자가 차단스위치에 쉽게 접근할 수 있음.  품질 보증  1. A/S 정책 [ 품질보증기간 1년, 부품보유기간 3년 ] (주)한샘에서는 품목별 소비자 분쟁해결 기준(공정거래위원회 고지 20009-1호)에 따라 아래와 같이 제품에 대한 보증을 실시합니다. 서비스 요청시 (주)한샘에서 서비스를 합니다. [ 무상서비스(1년) ] 한샘 연계설치 서비스 제품에 한하여 제조결함으로 인한 고장이 발생할 경우. * 소비자 과실로 인한 고장의 경우 비용이 발생할 수 있음 * 한샘에서 소개한 설치업체가 아닌, 사설시공업체의 과실로 인한 하자는 불가 [ 유상서비스 ] 1년 무상A/S기간 종료 이후에는 유상A/S가 제공됩니다. * 출장비 및 부품비용 청구 [ 파손 ] - 운송 중 제품이 파손된 경우, 교환 및 반품을 진행해 드립니다. - 제품 수령 후 파손이 확인된 경우 고객센터로 연락주시기 바랍니다. (전화 : 1588-0900-1) [ 경미한 외관 결함 ] - 경미한 외관 결함 또는 미세 스크래치란, 밝은 직사광선이나 강한 조명 아래에서만 보이거나 특정 각도에서만 확인 가능한 경우를 일컫습니다. - 이는 제품 성능에 영향을 미치지 않는 한, A/S나 교환 대상에 포함되지 않습니다. [ 클레임 접수 가능 시간 ] - 제품설치 후 24시간 이내 발생한 외관결함에 대해서만 클레임 접수가 가능합니다. - 24시간이 경과된 경우, 사용 중 발생한 손상으로 간주되어 무상A/S 대상에서 제외될 수 있습니다.  2. 교환 및 반품 안내 이 제품은 한샘에서 견적상담/설계/시공/해피콜/AS 까지 책임지는 제품입니다. 부품별 보증기간이 상이하니 자세한 내용은 한샘서비스센터 홈페이지를 참고 바랍니다.  3. 고객센터 정보 수신자 부담 A/S 전화 및 주소 1588-0900, 1588-0901"
1068870,상품기기,제시 입수전 HELIUM 17185 블랙,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068870_A1.jpg?v=20250822142824,수전 제시 입수전 블랙  이태리의 욕실 럭셔리 브랜드 제시 수전으로 감각적인 디자인을 자랑합니다.
1068825,상품기기,밀레 인덕션 쿡탑 3구,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068825_A1.jpg?v=20240808104342,쿡탑 밀레 인덕션 쿡탑 3구  트윈 부스터의 최대 7㎾ 의 출력으로 가열 시 매우 신속한 조리가 가능합니다. 28cm 초대형화구가 적용된 독일가전 명가의 클래스를 느껴보세요.
1068826,상품기기,밀레 인덕션 쿡탑 4구,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068826_A1.jpg?v=20250401145802,쿡탑 밀레 인덕션 쿡탑 4구  트윈 부스터의 최대 7㎾ 의 출력으로 가열 시 매우 신속한 조리가 가능합니다. 냄비의 사이즈를 자동으로 인식하여 해당영역 만큼의 인덕션코일 에너지만 사용하게 됩니다.
1068852,상품기기,프랑케 싱크볼 760 / 블랙,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068852_A1.jpg?v=20240808104342,"싱크 프랑케 싱크볼 760_블랙  스위스 주방가구 기업 프랑케의 싱크볼은 살균 처리된 그라나이트(화강석)을 사용합니다. 이는 박테리아와 미생물 성장을 99%까지 감소시켜 싱크대를 지속적으로 보호 합니다. 또한, 열과 충격에 매우 강하며, 싱크 표면은 280도씨의 열에도 영향을 받지 않습니다."
1068843,상품기기,클린 엠보싱크볼 CQ820E,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068843_A1.jpg?v=20240808104342,"싱크 한샘 클린엠보 싱크볼_CQ820E  고급 스테인리스에 코팅하여 보이지 않는 공간까지 청결을 유지하며, 싱크볼에 부착된 방음 패드는 세척 시 발생하는 소음을 줄여줍니다. 또한, 특수 엠보 가공으로 스크래치가 눈에 띄지 않아 항상 새것처럼 보입니다."
1064555,유로,유로 500 페이지,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064555_A1.jpg?v=20250502103720,유로500 페이지  섬세한 엣지 디테일을 더한 미니멀 스타일 소프트톤의 컬러가 만드는 편안한 무드에 고급스러운 포인트를 더하는 블랙사틴유리까지 만나보세요.  섬세한 엣지 디테일이 돋보이는 도어 손잡이가 없는 깔끔하고 슬림한 도어에 엣지 디테일을 더한 미니멀 클래식 도어  편안한 무드의 소프트 파스텔 컬러 채도가 낮은 은은한 파스텔 톤의 컬러 3종  모던한 포인트의 블랙 새틴유리 소프트한 무드에 고급스러운 감도를 더하는 블랙 새틴 유리장
1068810,상품기기,네오클래식 침니후드 600,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068810_A1.jpg?v=20250328100542,"후드 한샘 네오클래식 침니후드 600  심플한 침니스타일 디자인의 벽부형 후드입니다. 블랙, 화이트 중 선택하여 원하는 스타일의 주방을 완성해보세요."
1068759,상판,솔라화이트,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068759_A1.jpg?v=20241129084411,"E-STONE 상판 솔라화이트  석영(Quartz)이 주원료인 엔지니어드스톤 상판은 내오염성, 내열성, 내구성, 내스크래치성 등 부엌 상판에 요구되는 품질 수준을 만족하며 부엌을 더 청결하고 안전한 공간으로 만들어 줍니다. 또한 자연석에 가까운 리얼한 텍스처와 패턴은 부엌 가구와 더불어 풍부한 무드를 완성합니다."
1068768,상판,블랙스노우,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068768_A1.jpg?v=20241129085050,"E-STONE 상판 블랙스노우  석영(Quartz)이 주원료인 엔지니어드스톤 상판은 내오염성, 내열성, 내구성, 내스크래치성 등 부엌 상판에 요구되는 품질 수준을 만족하며 부엌을 더 청결하고 안전한 공간으로 만들어 줍니다. 또한 자연석에 가까운 리얼한 텍스처와 패턴은 부엌 가구와 더불어 풍부한 무드를 완성합니다."
1068813,상품기기,로이드 침니후드 600,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068813_A1.jpg?v=20250328100426,후드 한샘 로이드 침니후드 600  모던한 600폭의 패널이 적용된 경사형 후드입니다.
1038547,유로,유로 300 매트,견적상담,https://image.hanssem.com/hsimg/gds/1050/1038/1038547_A1.jpg?v=20250813080720,"가장 이상적인 베이직 스타일의 유로 키친  차분한 컬러의 도어와 다양한 수납 솔루션으로 한층 더 트렌디해진 베스트셀러 유로 300 시리즈입니다.  매트한 소재의 차분한 웜톤 도어 깨끗한 화이트톤의 웜코튼, 부드러운 베이지톤의 매그놀리아 2가지 컬러로 심플하면서도 세련된 룩을 완성해보세요.  취향에 따라 선택이 가능한 핸들타입 미니멀을 원한다면 핸들리스 타입으로 깔끔하게, 포인트를 원한다면 손잡이 타입으로 개성있게 연출해보세요.  라이프스타일을 담아내는, 모듈오픈장 플랩형과 선반형으로 구성된 모듈과, 4가지 컬러 옵션으로 라이프스타일과 취향에 맞는 공간을 만들어요.  자주 쓰는 살림은 손 닿는 곳에, 슬라이딩 벽장 매일 사용하는 머그컵, 소금, 후추통을 꺼내기 쉬운곳에 숨김 수납해 보세요.  다양한 식료품도 넉넉하게, 적층 팬트리 박스형 수납으로 간식부터 소스까지 다양한 식료품을 넉넉하고 깔끔하게 정리해요.  애매한 공간까지 알차게, 코너장 부피가 큰 믹서기부터 냄비까지 공간만 차지하던 살림은 코너장에 숨겨보세요. 양문형 도어로 꺼낼 때도 편해요.  나만의 취향을 전시하는, 조명선반 조명 선반 위에 아끼는 접시와 찻잔, 오브제를 전시해 무드 있는 주방을 완성하세요."
1068757,상판,밀키쿼츠,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068757_A1.jpg?v=20241129084231,"E-STONE 상판 밀키쿼츠  석영(Quartz)이 주원료인 엔지니어드스톤 상판은 내오염성, 내열성, 내구성, 내스크래치성 등 부엌 상판에 요구되는 품질 수준을 만족하며 부엌을 더 청결하고 안전한 공간으로 만들어 줍니다. 또한 자연석에 가까운 리얼한 텍스처와 패턴은 부엌 가구와 더불어 풍부한 무드를 완성합니다."
1068846,상품기기,레이어드 클린 싱크볼 CL830,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068846_A1.jpg?v=20240808104342,"싱크 한샘 레이어드 클린 싱크볼 _CL830  고급 스테인리스에 코팅하여 보이지 않는 공간까지 청결을 유지하며, 싱크볼에 부착된 방음 패드는 세척 시 발생하는 소음을 줄여줍니다. 또한, 싱크볼 깊이가 깊어서 내부 사용성이 좋습니다."
1064554,유로,유로 500 스칸디,견적상담,https://image.hanssem.com/hsimg/gds/1050/1064/1064554_A1.jpg?v=20250502103628,유로500 스칸디  빈티지한 감성으로 연출하는 미드센추리 모던 스타일 차분한 파스텔톤의 벨벳같은 섬세한 텍스처를 담아 부드러운 공간감을 만듭니다.  유로500 노르딕과 함께 연출하는 미드센추리 스타일 라운드 손잡이와 우드 패턴으로 더하는 빈티지 감성  지문이 남지 않는 특수 코팅 PET 벨벳 같은 텍스처를 자랑하는 자체 개발 친환경 PET  뉴트럴 파스텔톤의 컬러 어디에나 녹아들 수 있는 뉴트럴톤의 파스텔 컬러 4종
1068758,상판,쿼츠화이트,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068758_A1.jpg?v=20241129084317,"E-STONE 상판 쿼츠화이트  석영(Quartz)이 주원료인 엔지니어드스톤 상판은 내오염성, 내열성, 내구성, 내스크래치성 등 부엌 상판에 요구되는 품질 수준을 만족하며 부엌을 더 청결하고 안전한 공간으로 만들어 줍니다. 또한 자연석에 가까운 리얼한 텍스처와 패턴은 부엌 가구와 더불어 풍부한 무드를 완성합니다."
1068874,상품기기,그로헤 입수전 ZEDRA 32294002 크롬,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068874_A1.jpg?v=20250822143005,"수전 그로헤 입수전  고품질과 혁신적인 기술의 독일 브랜드 GROHE 수전입니다. 이 브랜드는 수전 시장을 리딩하고 있으며, 최고 품질을 자랑합니다."
1068862,상품기기,입수전 HS670B 스텐 / 흑니켈무광,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068862_A1.jpg?v=20250822142007,"수전 한샘 입수전 스텐 / 흑니켈무광  고급 스레인리스 소재를 사용하여 내구성이 뛰어나며, 고급스러운 무광마감의 수전 입니다. 절수 인증을 받은 친환경 제품으로, 높은 품질 기준으로 생산하여 핸들 내구성 및 표면 변색/녹 등에 강합니다."
1068771,상판,무드베이지플러스 (항균),견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068771_A1.jpg?v=20241129085517,MMA 상판 NEW 무드베이지플러스 (항균)  대리석의 미세한 입자나 분말을 합성 수지와 혼합하여 만들어진 인조대리석 상판으로 유지 관리가 용이하며 합리적인 가격대로 가장 널리 사용 되고 있는 부엌 상판입니다. 다양한 컬러 베이스에 대리석 입자 위주의 패턴은 상판의 깊이감과 입체감을 더해주고 항균기능이 있어 더욱 청결하게 사용할 수 있습니다.
785809,유로,[550만원딜 특가]유로터치&리버화이트 부엌+바스 2PKG,5505000,https://image.hanssem.com/hsimg/gds/1050/785/785809_A1.jpg?v=20250919155959,"키친,바스 2PKG  한샘이 제안하는 패키지 솔루션으로 우리집에서 꼭 필요한 공간만 바꾸고 확 달라진 우리집을 경험하세요.  유로300 터치 유화같은 붓터치 질감을 구현한 스타일. 깊은 텍스처로 공간의 분위기를 한 층 더해줍니다.  유화 붓터치 같은 표면 유화와 같은 붓터치 표면의 질감이 감각적으로 표현된 도어  손 끝으로 느껴지는 텍스처 지문 자국을 최소화하는 붓터치 질감의 엠보 텍스처  마일드한 모노톤 컬러 3종 따뜻한 화이트 컬러와 미드그레이 컬러, 그리고 차콜빛의 블랙 컬러까지  밀란3 리버화이트 오랜 시간이 지나도 지루하지 않고 유행에 민감하지 않은 자연스러운 욕실 공간을 만나보세요.  컴팩트한 원도어 슬라이딩장 수납 문제를 깔끔하게 해결해 주는 원도어 슬라이딩장. 슬라이딩장은 여닫이형에 비해 아이들도 쉽게 사용할 수 있습니다. 도어 개폐 시 차지하는 공간도 적어 소형 욕실 공간에 실용적입니다.  오랫동안 사랑받을 리얼 스톤 디자인 마감재 끊임없이 이어지는 자연스러운 마블 패턴이 욕실 공간을 더욱 시원하고 넓어 보이게 연출해 줍니다.  청소와 관리가 용이한 안전한 욕실 휴플로어, 휴판넬 휴플로어는 특수 엠보싱 표면 가공으로 물에 젖은 상태에서도 미끄럽지 않고 안전하며, 휴판넬은 바닥부터 천장까지 이어지는 대형 판넬로 이음매를 최소화하여 청소와 관리가 용이합니다.  유해물질 걱정 없는 친환경 자재 E0 시공 매일 쓰는 우리 집 가구, 자재등급부터 꼭 따져보세요. 한샘은 전 제품 유해물질 없는 친환경자재 E0만 사용합니다.  쉽게 녹슬지 않아 관리가 쉬워지는 편리성 한샘 바스는 내부 자재, 접착제, 부속 자재까지 E0 등급의 소재를 적용합니다.  원자재 자체가 튼튼하고 충격에 강한 안정성 대리석/유리 강도 테스트를 진행해 충격에 의한 안정성을 검증한 한샘 바스입니다."
1068783,상판,슈가그레이,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068783_A1.jpg?v=20241129090338,MMA 상판 슈가그레이  대리석의 미세한 입자나 분말을 합성 수지와 혼합하여 만들어진 인조대리석 상판으로 유지 관리가 용이하며 합리적인 가격대로 가장 널리 사용 되고 있는 부엌 상판입니다. 다양한 컬러 베이스에 대리석 입자 위주의 패턴은 상판의 깊이감과 입체감을 더해줍니다.
1068824,상품기기,가게나우 인덕션 쿡탑 4구,견적상담,https://image.hanssem.com/hsimg/gds/1050/1068/1068824_A1.jpg?v=20250414145201,"쿡탑 가게나우 인덕션 쿡탑 4구  유럽 감성의 프리미엄 와이드 인덕션 입니다. 좌측의 브릿지화구, 우측의 개별원형화구 그리고 마그네틱 노브로 화력을 컨트롤합니다."
1120439,상품기기,LG 디오스 인덕션 3구,견적상담,https://image.hanssem.com/hsimg/gds/1050/1120/1120439_A1.jpg?v=20250917182805,"LG 디오스 인덕션 3구  초고화력은 기본, 초고효율로 완성하는 스마트한 인덕션  저효율 용기도 답답함 없이 사용 쿼드인버터를 적용하여 늘어난 가열효율로 빠른 조리가 가능하며 저효율 용기도 답답함 없이 사용할 수 있습니다.  3,400W 고화력으로 더욱 빠르게 총 출력, 최대 출력 모두 3,400W 고화력으로 가스 대비 2.6배 더 빠른 요리시간을 경험하실 수 있습니다."
